Project,Test,IsFlaky,FunctionNameLength,ClassNameLength,PackageLength,SleepOrWaitInFunction,AsyncInFunction,TimeOrRandomInFunction,NumFailingRuns,NumPassingRuns,FirstFailingRunID,FirstPassingRunID,UniqueFailingExceptionTypes,TotalRuns,FailRatio,PassRatio,AnyFailures,AnyPassingRuns
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnPropertyTests#relaxedName,0,11,75,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnPropertyTests#strictNameMatch,0,15,75,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnPropertyTests#prefixWithoutPeriod,0,19,75,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnPropertyTests#nonRelaxedName,0,14,75,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnPropertyTests#disableIfNotConfiguredOtherwiseWithConfigDifferentCase,0,54,75,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnPropertyTests#relaxedEnabledByDefault,0,23,75,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideContexts,1,20,80,5,0,0,0,1,9999,4454,0,1.0,10000,0.0001,0.9999,1,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideDropFirst,1,21,80,5,0,0,0,1,9999,4454,0,1.0,10000,0.0001,0.9999,1,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testNoDataSource,0,16,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideDataSource,1,22,80,5,0,0,0,1,9999,4454,0,1.0,10000,0.0001,0.9999,1,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideDefaultSchema,1,25,80,5,0,0,0,1,9999,4454,0,1.0,10000,0.0001,0.9999,1,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testOverrideChangeLog,1,21,80,5,0,0,0,1,9999,4454,0,1.0,10000,0.0001,0.9999,1,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testDefaultSpringLiquibase,1,26,80,5,0,0,0,1,9999,4454,0,1.0,10000,0.0001,0.9999,1,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests#testChangeLogDoesNotExist,0,25,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.hornetq.HornetQEmbeddedConfigurationFactoryTests#generatedClusterPassoword,0,25,91,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.hornetq.HornetQEmbeddedConfigurationFactoryTests#defaultDataDir,0,14,91,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.hornetq.HornetQEmbeddedConfigurationFactoryTests#persistenceSetup,0,16,91,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.hornetq.HornetQEmbeddedConfigurationFactoryTests#specificClusterPassoword,0,24,91,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.EmbeddedDataSourceConfigurationTests#testDefaultEmbeddedDatabase,0,27,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DatabaseDriverTests#nullClassNameForUnknownDatabase,0,31,63,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DatabaseDriverTests#failureOnMalformedJdbcUrl,0,25,63,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DatabaseDriverTests#unknownOnNullJdbcUrl,0,20,63,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DatabaseDriverTests#classNameForKnownDatabase,0,25,63,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.MultipartAutoConfigurationTests#containerWithMultipartConfigDisabled,0,36,74,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.MultipartAutoConfigurationTests#containerWithNoMultipartTomcatConfiguration,0,43,74,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.MultipartAutoConfigurationTests#containerWithNothing,0,20,74,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.MultipartAutoConfigurationTests#containerWithNoMultipartJettyConfiguration,0,42,74,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.MultipartAutoConfigurationTests#containerWithAutomatedMultipartJettyConfiguration,0,49,74,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.MultipartAutoConfigurationTests#containerWithAutomatedMultipartTomcatConfiguration,0,50,74,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingClassTests#testMissingOnClassCondition,0,27,79,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingClassTests#testVanillaOnClassCondition,0,27,79,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.integration.IntegrationAutoConfigurationTests#integrationIsAvailable,0,22,84,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.integration.IntegrationAutoConfigurationTests#addJmxAuto,0,10,84,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.integration.IntegrationAutoConfigurationTests#parentContext,0,13,84,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfigurationTests#propertyPlaceholderse,0,21,80,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfigurationTests#propertyPlaceholdersOverride,0,28,80,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#unwrapServletException,0,22,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#nullMessage,0,11,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#includeTimeStamp,0,16,70,5,0,0,1,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#servletError,0,12,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#servletMessage,0,14,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#path,0,4,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#extractBindingResultErrors,0,26,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#trace,0,5,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#missingStatusCode,0,17,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#specificStatusCode,0,18,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#mvcError,0,8,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorAttributesTests#noTrace,0,7,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafTemplateAvailabilityProviderTests#availabilityOfTemplateWithCustomPrefix,0,38,91,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafTemplateAvailabilityProviderTests#availabilityOfTemplateWithCustomSuffix,0,38,91,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafTemplateAvailabilityProviderTests#availabilityOfTemplateThatDoesNotExist,0,38,91,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafTemplateAvailabilityProviderTests#availabilityOfTemplateInDefaultLocation,0,39,91,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.reactor.ReactorAutoConfigurationTests#reactorIsAvailable,0,18,76,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.reactor.ReactorAutoConfigurationTests#customReactor,0,13,76,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfigurationTests#testDefaultRepositoryConfiguration,0,34,85,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfigurationTests#autoConfigurationShouldNotKickInEvenIfManualConfigDidNotCreateAnyRepositories,0,77,85,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfigurationTests#testOverrideRepositoryConfiguration,0,35,85,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityPropertiesTests#testBindingIgnoredMultiValuedList,0,33,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityPropertiesTests#testDefaultPasswordAutogeneratedIfEmpty,0,39,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityPropertiesTests#testRoles,0,9,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityPropertiesTests#testRole,0,8,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityPropertiesTests#testBindingIgnoredEmpty,0,23,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityPropertiesTests#testBindingIgnoredDisable,0,25,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityPropertiesTests#testBindingIgnoredMultiValued,0,29,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityPropertiesTests#testDefaultPasswordAutogeneratedIfUnresolovedPlaceholder,0,56,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.security.SecurityPropertiesTests#testBindingIgnoredSingleValued,0,30,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfigurationTests#createLayoutFromConfigClass,0,27,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfigurationTests#templateLocationDoesNotExist,0,28,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfigurationTests#renderNonWebAppTemplate,0,23,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfigurationTests#templateLocationEmpty,0,21,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfigurationTests#useDataDialect,0,14,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfigurationTests#overrideViewNames,0,17,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfigurationTests#overrideCharacterEncoding,0,25,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfigurationTests#renderTemplate,0,14,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfigurationTests#createFromConfigClass,0,21,80,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionOnJndiTests#jndiLocationFound,0,17,69,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionOnJndiTests#jndiNotAvailable,0,16,69,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionOnJndiTests#jndiLocationNotFound,0,20,69,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfigurationTests#customizeWithContainerFactory,0,29,81,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfigurationTests#customizeTomcatWithCustomizer,0,29,81,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfigurationTests#tomcatProperties,0,16,81,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfigurationTests#testAccidentalMultipleServerPropertiesBeans,0,43,81,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfigurationTests#createFromConfigClass,0,21,81,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#defaultViewResolution,0,21,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#nonExistentLocationAndEmptyLocation,0,35,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#customTemplateLoaderPath,0,24,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#renderNonWebAppTemplate,0,23,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#disableCache,0,12,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#customContentType,0,17,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#emptyTemplateLocation,0,21,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#customPrefix,0,12,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#customSuffix,0,12,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#nonExistentTemplateLocation,0,27,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#renderTemplate,0,14,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#customFreeMarkerSettings,0,24,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerAutoConfigurationTests#defaultConfiguration,0,20,82,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.gson.GsonAutoConfigurationTests#gsonRegistration,0,16,70,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testActiveMQOverriddenPoolAndStandalone,0,39,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testJmsTemplatePostProcessedSoThatPubSubIsTrue,0,46,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testPubSubDisabledByDefault,0,27,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testEnableJmsCreateDefaultContainerFactory,0,42,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testActiveMQOverriddenStandalone,0,32,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testJmsTemplateBackOffEverything,0,32,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testDefaultJmsConfiguration,0,27,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testPubSubDomainOverride,0,24,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testJmsTemplateBackOff,0,22,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testConnectionFactoryBackOff,0,28,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testJmsMessagingTemplateBackOff,0,31,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#enableJmsAutomatically,0,22,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testJmsListenerContainerFactoryBackOff,0,38,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testActiveMQOverriddenPool,0,26,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testActiveMQOverriddenRemoteHost,0,32,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jms.JmsAutoConfigurationTests#testActiveMQOverriddenPoolAndRemoteServer,0,41,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jmx.JmxAutoConfigurationTests#customJmxDomain,0,15,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jmx.JmxAutoConfigurationTests#testParentContext,0,17,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jmx.JmxAutoConfigurationTests#testDefaultDomainConfiguredOnMBeanExport,0,40,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jmx.JmxAutoConfigurationTests#testDisabledMBeanExport,0,23,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jmx.JmxAutoConfigurationTests#testEnabledMBeanExport,0,22,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jmx.JmxAutoConfigurationTests#testDefaultMBeanExport,0,22,68,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.MessageSourceAutoConfigurationTests#testBadEncoding,0,15,74,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.MessageSourceAutoConfigurationTests#testMessageSourceCreated,0,24,74,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.MessageSourceAutoConfigurationTests#testEncodingWorks,0,17,74,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.MessageSourceAutoConfigurationTests#testDefaultMessageSource,0,24,74,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.MessageSourceAutoConfigurationTests#testMultipleMessageSourceCreated,0,32,74,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.AutoConfigurationReproTests#doesNotEarlyInitializeFactoryBeans,0,34,66,4,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersTests#createWithProviders,0,19,89,6,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.WebMvcAutoConfigurationTests#handerMappingsCreated,0,21,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.WebMvcAutoConfigurationTests#overrideLocale,0,14,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.WebMvcAutoConfigurationTests#resourceHandlerMappingDisabled,0,30,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.WebMvcAutoConfigurationTests#overrideDateFormat,0,18,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.WebMvcAutoConfigurationTests#overrideMessageCodesFormat,0,26,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.WebMvcAutoConfigurationTests#noMessageCodesResolver,0,22,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.WebMvcAutoConfigurationTests#noLocaleResolver,0,16,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.WebMvcAutoConfigurationTests#handerAdaptersCreated,0,21,71,5,0,0,0,0,10000,-1,0,0.0,10000,0.0,1.0,0,1
