Project,Test,assertion_roulette,conditional_test_logic,eager_test,fire_and_forget,indirect_testing,mystery_guest,resource_optimism,test_run_war,num_asserts,test_length
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfigurationTests#multipartConfig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.mongo.MongoRepositoriesAutoConfigurationTests#testDefaultRepositoryConfiguration,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.mongo.MongoRepositoriesAutoConfigurationTests#autoConfigurationShouldNotKickInEvenIfManualConfigDidNotCreateAnyRepositories,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.mongo.MongoRepositoriesAutoConfigurationTests#doesNotTriggerDefaultRepositoryDetectionIfCustomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.mongo.MongoRepositoriesAutoConfigurationTests#testNoRepositoryConfiguration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#deviceDelegatingThymeleafViewResolverDisabled,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#deviceDelegatingViewResolverDefaultDisabled,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#deviceDelegatingInternalResourceViewResolverDisabled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#deviceDelegatingThymeleafViewResolverEnabled,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#overrideMobilePrefix,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#overrideMobileSuffix,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#defaultPropertyValues,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#overrideTabletPrefix,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#overrideTabletSuffix,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#deviceDelegatingInternalResourceViewResolverEnabled,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#overrideNormalPrefix,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.mobile.DeviceDelegatingViewResolverAutoConfigurationTests#overrideNormalSuffix,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AutoConfigurationReportTests#fullMatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AutoConfigurationReportTests#springBootConditionPopulatesReport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AutoConfigurationReportTests#notFullMatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AutoConfigurationReportTests#duplicateOutcomes,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,16.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AutoConfigurationReportTests#parent,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AutoConfigurationReportTests#get,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AutoConfigurationReportTests#parentBottomUp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AutoConfigurationReportTests#testDuplicateConditionAndOutcomes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.AutoConfigurationReportTests#recordConditionEvaluations,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#customPropertyNamingStrategyPascalCaseToCamelCase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#customPropertyNamingStrategyCamelCaseToLowerCaseWithUnderscores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#disableMapperFeature,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#customJacksonModules,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#noCustomPropertyNamingStrategy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#registersJodaModuleAutomatically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#customPropertyNamingStrategyLowerCase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#enableParserFeature,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#customDateFormat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#enableMapperFeature,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#enableGeneratorFeature,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#doubleModuleRegistration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#customPropertyNamingStrategyClass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#defaultObjectMapperBuilder,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,13.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#noCustomDateFormat,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#enableSerializationFeature,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#disableSerializationFeature,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#enableDeserializationFeature,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#disableDeserializationFeature,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#disableGeneratorFeature,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#disableParserFeature,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jackson.JacksonAutoConfigurationTests#customDateFormatClass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.SpringJUnitTests#testContextCreated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.SpringJUnitTests#testContextInitialized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests#customBitronixServerId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests#bitronixSanityCheck,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests#customPlatformTransactionManager,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests#defaultAtomikosTransactionManagerName,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests#atomikosSanityCheck,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests#customAtomikosTransactionManagerName,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests#defaultBitronixServerId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.AutoConfigureConfigurationClassTests#allBeanMethodsArePublic,,,,,,,,,,
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerTests#testDataSourceInitializedWithExplicitScript,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerTests#testTwoDataSources,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerTests#testDataSourceInitialized,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerTests#testDefaultDataSourceDoesNotExists,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerTests#testDataSourceInitializedWithMultipleScripts,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,11.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerTests#testInitializationDisabled,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,18.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerTests#testDataSourceInitializedWithExplicitSqlScriptEncoding,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,12.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.mongo.MixedMongoRepositoriesAutoConfigurationTests#testDefaultRepositoryConfiguration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.mongo.MixedMongoRepositoriesAutoConfigurationTests#testJpaRepositoryConfigurationWithMongoOverlapDisabled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.mongo.MixedMongoRepositoriesAutoConfigurationTests#testMixedRepositoryConfiguration,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.mongo.MixedMongoRepositoriesAutoConfigurationTests#testJpaRepositoryConfigurationWithMongoTemplate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.mongo.MixedMongoRepositoriesAutoConfigurationTests#testJpaRepositoryConfigurationWithMongoOverlap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#hierarchyNotConsidered,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#testAnnotationOnMissingBeanConditionWithEagerFactoryBean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#testOnMissingBeanConditionWithFactoryBeanInXml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#testNameOnMissingBeanConditionReverseOrder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#testNameOnMissingBeanCondition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#testOnMissingBeanConditionWithRegisteredFactoryBean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#impliedOnBeanMethod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#testOnMissingBeanConditionWithConcreteFactoryBean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#hierarchyConsidered,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#testOnMissingBeanConditionWithNonspecificFactoryBean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#testAnnotationOnMissingBeanCondition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#testOnMissingBeanConditionWithFactoryBean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnMissingBeanTests#testOnMissingBeanConditionWithUnhelpfulFactoryBean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnExpressionTests#testResourceExists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.ConditionalOnExpressionTests#testResourceNotExists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.AutoConfigurationPackagesTests#getWithoutSet,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.AutoConfigurationPackagesTests#setAndGet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfigurationTests#autoConfigurationBacksOffInNonWebApplicationContexts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfigurationTests#webSupportIsAutoConfiguredInWebApplicationContexts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.HttpMessageConvertersAutoConfigurationTests#noGson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.HttpMessageConvertersAutoConfigurationTests#defaultJacksonConverter,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.HttpMessageConvertersAutoConfigurationTests#noObjectMapperMeansNoConverter,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.HttpMessageConvertersAutoConfigurationTests#defaultJacksonConvertersWithBuilder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.HttpMessageConvertersAutoConfigurationTests#customJacksonConverter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.HttpMessageConvertersAutoConfigurationTests#defaultGsonConverter,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.HttpMessageConvertersAutoConfigurationTests#customGsonConverter,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.SpringBootConditionTests#sensibleClassException,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.condition.SpringBootConditionTests#sensibleMethodException,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorViewIntegrationTests#testErrorWithEscape,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.DefaultErrorViewIntegrationTests#testErrorForBrowserClient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.RabbitPropertiesTests#testCustomFalsyVirtualHost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.RabbitPropertiesTests#testDefaultVirtualHost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.RabbitPropertiesTests#addressesDoubleValuedWithCredentials,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.RabbitPropertiesTests#testemptyVirtualHost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.RabbitPropertiesTests#addressesDoubleValuedPreservesOrder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.RabbitPropertiesTests#addressesDoubleValued,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.RabbitPropertiesTests#addressesNotSet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.RabbitPropertiesTests#testCustomVirtualHost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.RabbitPropertiesTests#addressesSingleValuedWithCredentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.RabbitPropertiesTests#addressesSingleValuedWithCredentialsDefaultPort,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.amqp.RabbitPropertiesTests#addressesSingleValued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.VelocityTemplateAvailabilityProviderTests#availabilityOfTemplateWithCustomPrefix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.VelocityTemplateAvailabilityProviderTests#availabilityOfTemplateWithCustomSuffix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.VelocityTemplateAvailabilityProviderTests#availabilityOfTemplateWithCustomLoaderPath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.VelocityTemplateAvailabilityProviderTests#availabilityOfTemplateThatDoesNotExist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.velocity.VelocityTemplateAvailabilityProviderTests#availabilityOfTemplateInDefaultLocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.BasicErrorControllerDirectMockMvcTests#errorPageAvailableWithMvcIncluded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.BasicErrorControllerDirectMockMvcTests#errorPageNotAvailableWithWhitelabelDisabled,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.web.BasicErrorControllerDirectMockMvcTests#errorPageAvailableWithParentContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.logging.AutoConfigurationReportLoggingInitializerTests#canBeUsedInApplicationContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.logging.AutoConfigurationReportLoggingInitializerTests#noErrorIfNotInitialized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.logging.AutoConfigurationReportLoggingInitializerTests#logsInfoOnErrorIfDebugDisabled,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.logging.AutoConfigurationReportLoggingInitializerTests#logsDebugOnError,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.logging.AutoConfigurationReportLoggingInitializerTests#logsDebugOnContextRefresh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.logging.AutoConfigurationReportLoggingInitializerTests#canBeUsedInNonGenericApplicationContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.logging.AutoConfigurationReportLoggingInitializerTests#logsOutput,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.jersey.JerseyAutoConfigurationCustomServletPathTests#contextLoads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerTemplateAvailabilityProviderTests#availabilityOfTemplateWithCustomPrefix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerTemplateAvailabilityProviderTests#availabilityOfTemplateWithCustomSuffix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerTemplateAvailabilityProviderTests#availabilityOfTemplateWithCustomLoaderPath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerTemplateAvailabilityProviderTests#availabilityOfTemplateThatDoesNotExist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.freemarker.FreeMarkerTemplateAvailabilityProviderTests#availabilityOfTemplateInDefaultLocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.CustomHibernateJpaAutoConfigurationTests#testDefaultDdlAutoForMySql,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
spring-projects-spring-boot,org.springframework.boot.autoconfigure.orm.jpa.CustomHibernateJpaAutoConfigurationTests#testDefaultDdlAutoForEmbedded,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0
